,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,Predicted_Like
316,Apocalyptic Havoc,Goatwhore,spotify:track:4Tv4X669iTNi4NkFzjerDT,0.212,0.9790000000000001,10,-5.088,0,0.145,1.63e-05,0.0249,0.171,0.386,160.053,196053,4,51.88201,9,0,0
317,(I'm Not Your) Steppin' Stone,Sky Saxon,spotify:track:62KqOyV9pTxFQykbTYdJ1U,0.49,0.83,2,-4.434,1,0.031,0.022000000000000002,0.0,0.106,0.67,130.07299999999998,190693,4,38.35158,9,0,0
318,Change Clothes,JAY-Z,spotify:track:1xE7osYAtzz1PvLoVdOp5E,0.895,0.628,10,-3.79,1,0.0473,0.0412,0.0,0.059000000000000004,0.34,104.009,258427,4,35.85698,14,1,0
322,Lights And Sounds,Yellowcard,spotify:track:4XOZaPYeMn9hcbpyS90NnD,0.344,0.972,11,-3.675,0,0.11599999999999999,8.48e-05,0.0,0.293,0.387,167.81900000000002,208187,4,22.94801,8,1,0
327,She Is The New Thing,The Horrors,spotify:track:0OlEggyotSFvMujRcc6A4u,0.494,0.889,6,-5.524,0,0.0455,0.000606,0.425,0.11,0.525,120.47200000000001,200680,4,24.6178,9,0,0
328,"Deus Passus, ""St. Luke Passion"": Das ist mein Leib (Soprano, Mezzo-Soprano, Alto, Tenor, Bass)",Wolfgang Rihm,spotify:track:2O7HKUweyR9yP9pOSdAD1p,0.19399999999999998,0.00511,0,-43.178000000000004,0,0.047,0.945,0.00193,0.0769,0.0321,84.79,188000,4,48.25093,12,0,0
330,Sign of the Cross,Avantasia,spotify:track:6b3IhqhLZeo3h5JGFkTYVI,0.537,0.917,6,-5.171,1,0.0322,9.31e-05,1.02e-06,0.35100000000000003,0.43200000000000005,101.23,386333,4,62.83441,15,0,0
336,Barrage of Noise,Hirax,spotify:track:3W6vdOo00jNVvPJhvteeRh,0.371,0.738,6,-7.707000000000001,1,0.299,0.0187,3.94e-06,0.381,0.336,98.811,140053,4,46.15147,6,0,0
343,Second Chance,Shinedown,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,0.46,0.7959999999999999,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.01100000000001,222067,4,33.51396,10,1,0
346,Different World - 2015 Remaster,Iron Maiden,spotify:track:6D2YrcjFi1XgCI3ynbVr7E,0.406,0.975,4,-4.285,0,0.0937,0.000325,0.00018,0.613,0.602,91.82600000000001,258187,4,115.41355,9,0,0
347,The Portal Of Doom,Runemagick,spotify:track:30IxvumcYdsJsrM0fIxFtg,0.281,0.392,0,-9.238,1,0.0353,0.49,0.000283,0.299,0.0697,75.048,90680,3,45.025,5,0,0
349,The Lamb,John Tavener,spotify:track:1iUNUV6RiPrwKTKJjNQb5B,0.133,0.0312,4,-35.098,0,0.0463,0.9890000000000001,0.0287,0.12,0.0361,75.058,213147,4,86.34541,7,0,0
353,Inside Your Heaven,Carrie Underwood,spotify:track:25ry9EyyRsp1dDctlAclin,0.38,0.596,7,-3.469,1,0.0315,0.12300000000000001,1.46e-06,0.132,0.16,134.44299999999998,243267,4,92.71175,7,1,0
355,When I Said I Do,Clint Black,spotify:track:6NBaOUmCVpNAaqBDFiJkCn,0.507,0.41100000000000003,10,-8.657,1,0.0276,0.308,0.0,0.106,0.184,102.806,268960,3,17.45857,11,1,0
357,Made of Metal,Halford,spotify:track:4yDyFKt0goGNnWJeKTu3Lg,0.42,0.941,10,-8.101,1,0.0645,0.000147,0.0151,0.28800000000000003,0.267,149.049,241013,4,41.701440000000005,8,0,0
364,I Found The F,Broadcast,spotify:track:3fSps53A2agi4sDU84AEmQ,0.599,0.7290000000000001,9,-6.182,0,0.0262,0.00206,0.0205,0.337,0.215,98.07799999999999,141840,4,36.58817,8,0,0
365,Cowboys Like Us,George Strait,spotify:track:1J02p0AlYptTfos2M3hLW6,0.462,0.5489999999999999,0,-6.224,1,0.0308,0.225,0.0,0.14800000000000002,0.261,127.98,219160,3,49.93105,7,1,0
368,The Feel Good Drag,Anberlin,spotify:track:5sTVykpRs4eiZKn96bZogj,0.342,0.677,5,-11.905999999999999,0,0.0568,0.0013,0.00671,0.201,0.501,188.6,207360,4,14.33235,10,0,0
370,I Did It My Way,Revolution Renaissance,spotify:track:0X3nTDHQzWVC8v7xjKfDdS,0.643,0.884,3,-5.083,0,0.0398,0.00562,0.0,0.132,0.7509999999999999,123.992,262987,4,39.897729999999996,11,0,0
371,Creo,Esenia,spotify:track:6B0cjEbpROMDcDeRCrm9hb,0.207,0.777,10,-3.4339999999999997,1,0.0438,0.000674,0.306,0.0868,0.162,136.855,366667,4,84.66816999999999,13,0,0
375,Through The Fire And Flames,DragonForce,spotify:track:6nnacTL5on2aVsRhVDNUSo,0.113,0.951,0,-4.743,0,0.129,0.00176,0.00718,0.33399999999999996,0.139,200.024,441560,4,39.84572,19,1,0
379,Rock My Wool,Dingobats,spotify:track:21oXBCxpXmyK5h0lx8JEcv,0.387,0.507,4,-9.704,0,0.036000000000000004,0.17300000000000001,0.142,0.142,0.385,145.626,149969,4,36.25763,9,0,0
389,Shadow,Ashlee Simpson,spotify:track:1xus3kv8tqlzeOxVZzDd0f,0.462,0.738,0,-3.852,1,0.0282,0.0355,7.400000000000001e-06,0.10099999999999999,0.303,77.96600000000001,237427,4,43.286159999999995,10,1,0
391,Ancient War,Crypt Of Kerberos,spotify:track:1Fd0dlHs21hRbfZtBiGIK1,0.171,0.948,3,-8.171,0,0.12300000000000001,1.12e-05,0.92,0.341,0.0393,81.483,209333,4,45.91581,9,0,0
392,Just A Dream,Carrie Underwood,spotify:track:7g8OpS827dAYU067lZaR0L,0.526,0.7809999999999999,7,-3.673,1,0.0369,0.0613,0.0,0.121,0.358,142.06,284707,4,44.42779,13,1,0
393,The Pretender,Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,0.433,0.9590000000000001,9,-4.04,1,0.0431,0.000917,0.0,0.027999999999999997,0.365,172.984,269373,4,75.70684,9,1,0
395,Nocturnal,The Black Dahlia Murder,spotify:track:0b01eiSseb2nvVa9izc2rJ,0.302,0.9840000000000001,1,-3.142,1,0.125,0.000101,2.91e-06,0.701,0.165,100.723,192933,3,35.96933,10,0,0
396,Somewhere I Belong,Linkin Park,spotify:track:3agtg0x11wPvLIWkYR39nZ,0.451,0.951,1,-3.7539999999999996,1,0.0645,0.00037999999999999997,2.39e-06,0.261,0.442,162.065,213933,4,24.16702,10,1,0
400,He Can't Love U,Jagged Edge,spotify:track:3VEZvzr84WVnoorZ4tlBSw,0.721,0.836,8,-3.972,0,0.20600000000000002,0.11199999999999999,0.0,0.235,0.508,126.279,244053,4,18.752979999999997,11,1,0
402,Ammunition,Synapscape,spotify:track:48UiA9vsN4blMIQ0Lx2Blv,0.165,0.5820000000000001,5,-9.576,0,0.0807,0.00461,0.165,0.255,0.0754,84.279,267013,4,36.3213,10,0,0
404,The Little Girl,John Michael Montgomery,spotify:track:572R9OVMyWKBeg1hOMgSsW,0.6579999999999999,0.434,1,-8.527000000000001,1,0.025,0.354,1.75e-05,0.11199999999999999,0.218,83.921,232640,4,62.052119999999995,10,1,0
405,P.I.M.P.,50 Cent,spotify:track:2D1hlMwWWXpkc3CZJ5U351,0.7,0.758,10,-3.012,0,0.342,0.0444,1.3000000000000001e-05,0.0401,0.889,78.693,249467,4,24.608420000000002,11,1,0
406,Streetcorner Symphony,Rob Thomas,spotify:track:20117nklRrpujknMRpueYQ,0.633,0.8859999999999999,1,-3.892,1,0.0456,0.109,0.0,0.0438,0.753,81.811,247827,4,66.38407,9,1,0
411,Serpents in Paradise,Avantasia,spotify:track:6EABa3lfsdxgNuyPdVkOpA,0.473,0.968,11,-4.498,1,0.0674,3.24e-05,4.16e-06,0.11900000000000001,0.319,91.14,376760,4,35.77998,16,0,0
415,Dope House Intro,South Park Mexican,spotify:track:5AmtStkLbSlQVj19hrByja,0.642,0.705,11,-6.976,0,0.195,8.82e-05,0.000144,0.0886,0.201,157.08,99333,4,42.82105,4,0,0
419,Bűnöm A Rock,Kalapács,spotify:track:1UojLKRWTN0ieuToUb1Isd,0.516,0.986,9,-4.413,1,0.12,0.000696,0.00758,0.185,0.436,115.022,251653,4,17.1464,11,0,0
420,Show Me What I'm Looking For,Carolina Liar,spotify:track:2h8iXIwEdEnQywhFC4q5e5,0.449,0.8640000000000001,9,-1.159,0,0.0378,0.0133,1.31e-06,0.0984,0.355,105.12100000000001,240467,4,31.86774,9,1,0
421,The Serpent's Nemeton,Opera IX,spotify:track:129OlRQyvmeze6UpXAQI1e,0.0597,0.872,0,-4.6930000000000005,1,0.0679,4.19e-06,0.7979999999999999,0.336,0.151,65.172,402907,4,26.85053,26,0,0
423,Umbrella,Rihanna Featuring Jay-Z,spotify:track:49FYlytm3dAAraYgpoJZux,0.583,0.8290000000000001,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,275987,4,31.419759999999997,15,1,0
424,Glorious & Divine,Revolution Renaissance,spotify:track:7hRJ4O1nJWUvrnzqctFP3p,0.48700000000000004,0.963,1,-5.204,1,0.0452,0.000458,0.0319,0.251,0.505,123.03299999999999,283013,4,39.863859999999995,12,0,0
425,Mockingbird,Eminem,spotify:track:561jH07mF1jHuk7KlaeF0s,0.637,0.6779999999999999,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,250760,4,23.25917,13,1,0
430,We'rewolf,Every Time I Die,spotify:track:5Bfy6Wfj4G1GBYWlMfQ1by,0.26,0.9740000000000001,2,-4.5,1,0.14400000000000002,2.95e-05,0.0,0.331,0.42700000000000005,95.12299999999999,204720,4,105.47122,7,0,0
434,"Elegies (1997) for Mezzo-Soprano, Baritone and Orchestra: V. In paradisum",Richard Danielpour,spotify:track:7JUoPPBicWtmQGUXhub4ID,0.153,0.0458,10,-25.959,1,0.0416,0.951,0.0233,0.0743,0.0329,90.586,393800,4,66.71642,16,0,0
436,Waste of Love,Ashbury Heights,spotify:track:0pG8glVKTVnS7dfxmMmpN7,0.555,0.755,5,-10.775,0,0.0624,2.2899999999999998e-05,0.0793,0.214,0.61,110.023,324280,4,45.1672,16,0,0
437,Be Like That,3 Doors Down,spotify:track:30lK6CcrHYtmw7wLd3h41t,0.484,0.6709999999999999,7,-6.696000000000001,1,0.0247,0.0054600000000000004,2.1600000000000003e-05,0.115,0.28800000000000003,96.118,236293,4,74.05869,8,1,0
442,I Can't Sleep,Clay Walker,spotify:track:4wGKVFDAFaIkdmKqgKERuK,0.614,0.619,2,-5.345,1,0.0229,0.012,0.0,0.152,0.278,81.043,247387,4,42.46622,12,1,0
443,Savior,Rise Against,spotify:track:3asFGFY3uLjMDmML1p0tYm,0.33899999999999997,0.9309999999999999,5,-3.425,0,0.062,0.0015,0.00014199999999999998,0.425,0.467,112.54799999999999,242280,4,40.73236,10,0,0
444,Keelhauled,Alestorm,spotify:track:6pKA3P1JERZutikZtZpoUo,0.47600000000000003,0.9670000000000001,10,-3.255,0,0.16,0.000767,0.0,0.297,0.575,110.057,222253,4,25.78389,9,0,0
445,My Life,The Game Featuring Lil Wayne,spotify:track:4GXH9A6fzuE0MNtqtzjhLg,0.6729999999999999,0.7659999999999999,11,-5.018,1,0.349,0.0724,0.0,0.0563,0.382,148.113,320893,4,28.68812,12,1,0
446,"4 Cornish Dances, Op. 91: Four Cornish Dances, Op. 91: No. 2. Andantino",Malcolm Arnold,spotify:track:4nyb2Lm5jYBnenw8KVUZzr,0.105,0.0315,2,-36.662,1,0.0414,0.9520000000000001,0.8079999999999999,0.076,0.0349,158.256,189067,1,110.48467,7,0,0
447,Fallen,Sarah McLachlan,spotify:track:0vruudBLCE0inwsooo7V65,0.503,0.49200000000000005,2,-7.607,0,0.0357,0.61,2.4e-05,0.0853,0.35200000000000004,74.967,227000,4,40.04613,8,1,0
448,Love Like Winter,AFI,spotify:track:3cDE9Yn4GrsxSrlMCLdmTT,0.5920000000000001,0.914,10,-4.753,0,0.0468,0.000259,0.000139,0.0452,0.524,120.031,165653,4,21.11438,7,1,0
449,Let's Get Dirty (I Can't Get In Da Club),Redman Featuring DJ Kool,spotify:track:5BlLqiaTwttKiqzLhBrN1v,0.539,0.966,1,-5.02,1,0.433,0.0542,0.0,0.466,0.43200000000000005,99.14200000000001,235533,4,35.7428,12,1,0
457,Summer Love,Justin Timberlake,spotify:track:1MBM7CyZbwJpVbbZJnHHRg,0.606,0.591,0,-7.228,0,0.087,0.0756,0.0,0.32799999999999996,0.47700000000000004,95.802,252973,4,58.37948000000001,11,1,0
459,The Book of Heavy Metal (March of the Metallians),Dream Evil,spotify:track:07Vk1JPd5MgBJxdrMpnLNh,0.386,0.9440000000000001,0,-4.334,1,0.0941,6.790000000000001e-05,0.0153,0.33799999999999997,0.374,154.175,325800,4,28.600379999999998,15,0,0
461,Let Me Love You,Mario,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,0.6559999999999999,0.578,7,-8.97,0,0.0922,0.235,0.0,0.11800000000000001,0.556,94.514,256733,4,34.93115,9,1,0
470,You Are God - House Of Worship Album Version,Twila Paris,spotify:track:6hIvdA5X0grCFU7Z9sCRG6,0.41200000000000003,0.446,0,-7.343,0,0.0286,0.27399999999999997,3.87e-06,0.10099999999999999,0.16699999999999998,134.55700000000002,240590,3,15.213120000000002,12,0,0
471,Gloves,The Horrors,spotify:track:4mpUmbJfckRnASbKMamJSR,0.36,0.924,2,-5.582999999999999,0,0.0672,0.000109,0.11199999999999999,0.285,0.44,139.905,168547,4,61.973580000000005,7,0,0
473,Because Of You,Kelly Clarkson,spotify:track:3f3omU8n47Mqyab5nCaGyT,0.583,0.584,5,-5.362,0,0.0314,0.254,0.0,0.12300000000000001,0.136,140.039,219493,4,39.06201,9,1,0
474,What Is It,Baby Bash Featuring Sean Kingston,spotify:track:371GoHoueVN53jY8MoWufq,0.738,0.755,8,-5.728,1,0.0391,0.0272,0.0,0.273,0.19,93.04700000000001,201120,4,32.50222,14,1,0
475,Don't Let Me Get Me,P!nk,spotify:track:1BfRdnfPYrni7zj4ANodBX,0.621,0.8490000000000001,3,-4.754,1,0.0771,0.00234,0.0,0.0621,0.62,98.523,210693,4,54.29087,6,1,0
478,Little Wonders,Rob Thomas,spotify:track:6j6bTAiW0oEfLlAjmRNcbb,0.33299999999999996,0.61,9,-10.133,1,0.0368,0.0262,0.0,0.0817,0.281,83.62200000000001,224720,3,20.33742,9,1,0
480,Something More,Sugarland,spotify:track:3C3oknuBLo3jxhmRk67glu,0.613,0.857,4,-4.46,1,0.0545,0.29,0.0,0.113,0.349,102.26100000000001,216733,4,23.52359,10,1,0
481,Fire! Battle! In Metal!,Dream Evil,spotify:track:0eiC6sT7dUO81PRXK0DR8s,0.337,0.99,7,-3.264,0,0.151,4.28e-05,0.000337,0.332,0.126,81.108,191400,4,39.62852,10,0,0
484,American Hearts,Piebald,spotify:track:54iFiXjzfBObEY1WUOy52d,0.371,0.965,9,-2.9019999999999997,1,0.11900000000000001,0.0178,1.1e-06,0.21,0.384,165.929,208333,4,47.53544,8,0,0
485,Absolute,The Fray,spotify:track:6sSDEFMeyf16WRDLRCXwTc,0.413,0.836,3,-5.593,1,0.0371,0.0316,0.0,0.293,0.503,140.515,227080,4,20.73541,12,1,0
486,"Girls, Girls, Girls",JAY-Z,spotify:track:0vzb8Ii9B2fP9c0POFGPOZ,0.509,0.9520000000000001,2,-4.444,0,0.336,0.14400000000000002,0.0,0.135,0.7,83.068,275373,4,49.43229,15,1,0
489,This Is Me,Demi Lovato & Joe Jonas,spotify:track:5pomCBdsTZSDCFHH8BAUQe,0.42100000000000004,0.821,1,-2.783,1,0.0372,0.00971,0.0,0.1,0.594,91.245,189173,4,32.783590000000004,9,1,0
498,Feels Like Tonight,Daughtry,spotify:track:2tVCFmn2zKg2wGXS1TCIIA,0.483,0.907,6,-3.1660000000000004,1,0.045,0.000822,0.0,0.11699999999999999,0.35200000000000004,130.984,238701,4,36.36371,8,1,0
501,Feelin' Way Too Damn Good,Nickelback,spotify:track:4i2WUspbfNZCnhkypoFKrM,0.51,0.818,5,-5.626,1,0.0415,0.000722,0.000659,0.151,0.395,156.05,256453,4,27.133059999999997,15,1,0
502,Until The Morning,Thievery Corporation,spotify:track:20F3FcES8KU4kffMCkFgNN,0.6,0.43200000000000005,4,-9.673,0,0.05,0.191,0.0471,0.114,0.276,71.97399999999999,236960,4,25.144070000000003,11,0,0
508,Kodou,Dir En Grey,spotify:track:4m2bk3l0Ah6UEEoIa7XCeZ,0.5,0.892,3,-6.195,0,0.0624,3.59e-06,0.019,0.0856,0.583,118.92,219400,4,27.06885,10,0,0
510,Hold On,Good Charlotte,spotify:track:3UyL1yzD5B1nIaFJRs4W8r,0.424,0.937,1,-5.354,1,0.0769,0.000884,0.0,0.113,0.156,137.861,245600,4,41.42371,10,1,0
511,Get By,Talib Kweli,spotify:track:1LM6EReMkAxuDXDF26ekl2,0.662,0.9279999999999999,2,-4.688,1,0.377,0.00324,0.0,0.17,0.775,90.509,227427,4,39.678259999999995,8,1,0
514,Sink Venice,Ikara Colt,spotify:track:5mFdPN72XGqmto8hRNfHQ0,0.10099999999999999,0.9390000000000001,2,-4.936,1,0.136,0.000729,3.56e-06,0.267,0.18899999999999997,178.614,164173,4,40.6711,10,0,0
515,I Will Return,The Black Dahlia Murder,spotify:track:5sFfSPYg2oypNTLW3qfWL6,0.441,0.98,3,-5.257999999999999,1,0.114,0.00016299999999999998,0.0371,0.262,0.0964,107.965,334800,4,41.62795,11,0,0
516,Word Hold on (Children of the Sky) [Radio Edit],Bob Sinclar,spotify:track:1c0zagykmGPDYuxJeDqZhJ,0.738,0.932,8,-1.8980000000000001,0,0.0959,0.07400000000000001,0.000121,0.0623,0.624,126.994,204230,4,45.65503,8,0,0
517,Wrapped Around,Brad Paisley,spotify:track:20dc1jFEG3azMMyvpHj8La,0.616,0.758,9,-8.43,1,0.0434,0.09300000000000001,0.0,0.132,0.447,141.495,202933,3,34.62492,6,1,0
518,Condemning Race,Ryan's Hope,spotify:track:1r88YcBahNIifVvaUJ443l,0.41200000000000003,0.934,3,-4.202,1,0.141,0.00476,6.5000000000000004e-06,0.105,0.534,139.79,101293,4,39.94075,4,0,0
519,The Land of Hope and Glory,Turisas,spotify:track:5y6Yiopz61lDYZg2DdZ42P,0.179,0.84,5,-6.63,0,0.0857,0.0026899999999999997,0.532,0.295,0.35700000000000004,85.025,382173,4,85.72341999999999,14,0,0
520,Son Of A Gun,"Janet Featuring Missy Elliott, P. Diddy & Carly Simon",spotify:track:24ubPZy7FsV76XMzrjh6TN,0.887,0.759,9,-5.7620000000000005,0,0.27399999999999997,0.00998,9.97e-05,0.0967,0.488,104.471,356373,4,60.466840000000005,12,1,0
523,Happy?,Mudvayne,spotify:track:0INUE1K7cEiE8VH63Rv5RJ,0.546,0.971,5,-2.661,0,0.0965,0.0008230000000000001,2.11e-05,0.275,0.38299999999999995,100.07799999999999,216427,4,77.54385,5,1,0
524,Furtive Monologue,Despised Icon,spotify:track:6D6wXQdRpFXhGPnt2b1dmq,0.381,0.9640000000000001,5,-3.7260000000000004,0,0.146,0.0104,0.0863,0.129,0.405,144.017,202227,5,25.14027,11,0,0
526,Hip-Hop Music,Phanatik,spotify:track:1WPacZsM1WIIsKzGJFkMm8,0.5670000000000001,0.85,6,-8.576,0,0.35100000000000003,0.157,0.0,0.304,0.7140000000000001,92.804,309973,4,24.6679,14,0,0
532,Mistletoe,Colbie Caillat,spotify:track:4BveoHoGwzJHuWn7TRtRrx,0.573,0.452,11,-8.219,1,0.0279,0.0431,0.0,0.111,0.314,125.991,230440,4,46.85225,13,1,0
533,True Metal of the World,NanowaR of Steel,spotify:track:7etIJD44INllBCR7bSMLDM,0.36700000000000005,0.8540000000000001,4,-4.527,0,0.0702,0.00303,3.7000000000000006e-06,0.47,0.423,99.67399999999999,296400,4,39.90892,9,0,0
538,Massage Situation,Flying Lotus,spotify:track:6OHWgUuDDedHRVhcg8vlaf,0.603,0.606,3,-5.06,0,0.0688,0.0108,0.00157,0.10800000000000001,0.40299999999999997,93.06,167173,4,50.40641,7,0,0
539,Mr. Brightside,The Killers,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,0.35600000000000004,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.23199999999999998,148.017,222587,4,32.67887,8,1,0
540,"You're Gonna Go Far, Kid",The Offspring,spotify:track:6TfBA04WJ3X1d1wXhaCFVT,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.19699999999999998,0.601,126.115,177827,4,35.7375,9,1,0
543,Trono del Metal,Warcry,spotify:track:4MK3Bu4feaWMe6GzqxxmDK,0.377,0.935,0,-4.442,1,0.0796,2.22e-05,0.354,0.07,0.263,156.028,321132,4,25.19238,13,0,0
544,Would You?,Richard Swift,spotify:track:0E9qk7eTgy4JIk3JQgeWWz,0.418,0.5489999999999999,2,-10.752,1,0.0353,0.172,5.4600000000000006e-05,0.054000000000000006,0.361,113.62,176040,3,20.81374,9,0,0
551,Settle For A Slowdown,Dierks Bentley,spotify:track:23wZ7ClwPgwBNkFvnTlMwk,0.5329999999999999,0.665,5,-5.632000000000001,1,0.0317,0.0813,1.86e-05,0.332,0.212,80.975,223200,4,37.20245,9,1,0
553,Becoming the Bull,Atreyu,spotify:track:2MMrjobPrVLrozyfFXsFJx,0.488,0.9359999999999999,1,-3.431,1,0.0699,0.00043499999999999995,1e-05,0.106,0.39799999999999996,95.009,220600,4,26.314090000000004,8,0,0
554,Charlotte Mittnacht (The Fabulous Destiny Of&),DeVotchKa,spotify:track:4Fv5cPfTGOw4bkjAtPH77F,0.192,0.35200000000000004,7,-8.045,0,0.0368,0.41,8.16e-06,0.34,0.387,70.877,186573,4,21.00606,7,0,0
555,When Your Heart Stops Beating,(+44),spotify:track:1VpTwecl7EbQiGyVsvwFQE,0.41600000000000004,0.9670000000000001,9,-2.289,0,0.109,0.000367,0.0,0.0632,0.431,171.032,192787,4,45.72748,8,1,0
556,B.Y.O.B.,System Of A Down,spotify:track:0EYOdF5FCkgOJJla8DI2Md,0.556,0.981,1,-2.688,0,0.128,0.00662,0.0,0.218,0.716,101.42299999999999,255467,4,41.4057,12,1,0
557,Journeyman - 2015 Remaster,Iron Maiden,spotify:track:7HDCn9GB7qInP5bOHOCPpt,0.188,0.628,9,-7.962999999999999,0,0.0353,0.183,0.00474,0.153,0.308,198.146,426307,3,40.142920000000004,17,0,0
564,Immortal Sorcery,Absu,spotify:track:1f7KqnlGCxVzRqHrA4FPuG,0.177,0.988,6,-5.142,1,0.0996,0.000212,0.914,0.20600000000000002,0.0312,146.67,191000,4,36.278240000000004,10,0,0
568,Concubine,Converge,spotify:track:1ui9EPnCqTurWbYICi9Gld,0.20600000000000002,0.968,9,-3.648,0,0.201,0.000309,0.009590000000000001,0.253,0.187,168.11599999999999,79333,4,34.99892,4,0,0
573,Rakkaudesta Sotaan,Sotajumala,spotify:track:5nkwLQYDMZWdpqVNmZpX32,0.46,0.995,4,-5.4670000000000005,0,0.19,5.91e-05,0.89,0.18899999999999997,0.0489,124.944,112960,4,27.50549,6,0,0
574,Drugs Or Jesus,Tim McGraw,spotify:track:56DXpIS5RAMfRFs2mVcjf7,0.498,0.6729999999999999,0,-4.5889999999999995,1,0.0268,0.303,4.01e-05,0.0943,0.278,146.94299999999998,279933,4,56.7129,13,1,0
575,Norsk Black Metal,Red Warszawa,spotify:track:5HGuqnaIQc9cuYRGatqUu9,0.632,0.9229999999999999,9,-6.102,0,0.0978,0.000656,0.000582,0.0558,0.618,120.08200000000001,136975,4,40.69591,5,0,0
578,All over You,The Spill Canvas,spotify:track:4b9jRNwMUvABxTD1amyfA6,0.5539999999999999,0.941,10,-3.159,0,0.0347,0.00848,0.0,0.102,0.524,134.916,202432,4,27.6613,8,0,0
579,Black Metal - Re-Recorded Version,Venom,spotify:track:6DklrBMMZDz1ZFi5pD2h29,0.213,0.988,2,-6.047999999999999,1,0.0945,9.22e-06,0.124,0.55,0.17600000000000002,92.73,188960,4,32.00464,10,0,0
580,Hypnotize,System Of A Down,spotify:track:6oO7WMjD6kEvCITLbVj0mu,0.27399999999999997,0.92,6,-4.096,1,0.0489,0.0303,0.000412,0.115,0.0397,153.986,189440,4,35.21482,9,1,0
585,Complicated,Avril Lavigne,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,0.585,0.7759999999999999,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.42700000000000005,77.987,244507,4,26.443920000000002,7,1,0
587,The Glory of Rome,Avantasia,spotify:track:2AzA784JhnlTimX0FtiKX9,0.442,0.941,11,-5.166,1,0.0482,4.45e-06,3.19e-06,0.23600000000000002,0.365,90.977,329160,4,23.621010000000002,12,0,0
588,No Letting Go,Wayne Wonder,spotify:track:5dWfl2PBpKHpBVdz95wxK1,0.495,0.8190000000000001,5,-5.656000000000001,0,0.0444,0.0479,0.000215,0.177,0.318,100.213,202013,4,39.11311,7,1,0
589,What You Got,Colby O'Donis Featuring Akon,spotify:track:3MldzywZOH4Uci6bq9noyJ,0.775,0.6409999999999999,1,-6.718,1,0.038,0.0327,0.0,0.18,0.305,119.97399999999999,243013,4,33.55043,10,1,0
592,Blood On Your Hands,Blessed By A Broken Heart,spotify:track:0JjmX5LqM9EQNnYNY8D3sl,0.46299999999999997,0.885,9,-3.342,0,0.064,0.000207,0.0,0.327,0.0823,134.933,281627,4,27.16527,14,0,0
593,If I Am,Nine Days,spotify:track:0yA6uXukVZbi29GcmtK6i5,0.223,0.902,11,-5.955,1,0.0579,0.00587,1.63e-06,0.34,0.539,98.038,258113,4,71.1147,7,1,0
594,Dope House Family,South Park Mexican,spotify:track:2faJAgAd7m29GgjWYVN1QJ,0.764,0.72,1,-3.0860000000000003,0,0.0976,0.133,0.0,0.113,0.515,85.993,680920,4,46.82546,25,0,0
597,My Will Be Done,Unearth,spotify:track:76u2aab2a33Ohs7dOKoUOa,0.21899999999999997,0.9209999999999999,7,-5.662999999999999,1,0.0787,1.3699999999999998e-05,0.0515,0.12300000000000001,0.535,166.30700000000002,217133,4,36.199290000000005,13,0,0
598,Rock This Town,Daniel Johnston,spotify:track:3PaSRhmdsbY3GTQ2ibXrxm,0.52,0.845,4,-5.997000000000001,1,0.0467,0.27399999999999997,0.00085,0.154,0.488,111.139,374067,4,28.476779999999998,18,0,0
599,Better Than Me,Hinder,spotify:track:10fddGyyeUquZZ2uPTjD7P,0.449,0.682,2,-5.295,0,0.028999999999999998,0.205,0.0,0.175,0.254,139.924,223533,4,33.73045,9,1,0
601,Bad Girl,New York Dolls,spotify:track:1d4shsNrsbescNJujez53D,0.35100000000000003,0.9279999999999999,4,-15.203,1,0.0504,0.0837,7.75e-06,0.384,0.196,133.69799999999998,207720,4,29.4699,12,0,0
603,Leave The World Behind - Dimitri Vegas & Like Mike vs. SHM Dark Forest Edit,Axwell,spotify:track:4yOJAsHfk50n62T2fHOEkd,0.737,0.713,3,-7.039,0,0.139,0.0311,0.488,0.0866,0.139,128.002,393750,4,43.62834,18,0,0
606,What Hurts The Most,Cascada,spotify:track:3OW3uDpM7mgLe3xU6EYX5q,0.5720000000000001,0.985,9,-6.43,1,0.111,0.0131,9.66e-06,0.335,0.254,142.039,219707,4,42.42922,8,1,0
610,Girl Tonite,Twista Featuring Trey Songz,spotify:track:7zIxcV689lVTl924lAf9Kn,0.6679999999999999,0.7240000000000001,7,-5.952999999999999,1,0.0536,0.00551,0.0,0.218,0.318,148.52200000000002,221373,4,40.15019,12,1,0
